DEM,NDVI,slope,erosion_label
97,0.2063793092966079,175.0,1
338,0.2681387662887573,241.0,1
128,0.5725061297416687,210.0,0
385,0.334706962108612,257.0,0
236,0.2387834787368774,149.0,1
96,0.3624373078346252,140.0,0
489,0.2456915378570556,393.0,1
374,0.2189298421144485,115.0,1
663,0.2709444463253021,289.0,1
374,0.3782444894313812,289.0,0
212,0.544992983341217,162.0,0
628,0.3403867185115814,416.0,0
734,0.4152094423770904,106.0,0
29,0.1819128990173339,705.0,1
2190,0.4212607443332672,2161.0,0
331,0.2645290493965149,1859.0,1
16,0.2943524122238159,315.0,1
520,0.2664244472980499,504.0,1
292,0.2128107845783233,228.0,1
55,0.0685184076428413,237.0,1
132,0.1323683857917785,77.0,1
213,0.239745557308197,81.0,1
105,0.2819169759750366,108.0,1
127,0.2500448822975158,22.0,0
205,0.0924777463078498,78.0,1
708,0.2369696050882339,503.0,1
97,0.4082603454589844,611.0,0
93,0.4529435336589813,4.0,0
601,0.3127716779708862,508.0,0
674,0.1919113397598266,73.0,1
778,0.2773141264915466,104.0,1
21,0.2741298973560333,757.0,1
235,0.2687645256519317,214.0,1
160,0.3209213018417358,75.0,0
706,0.1556295901536941,546.0,1
54,0.2831727266311645,652.0,1
115,0.1968798637390136,61.0,1
465,0.2469289451837539,350.0,1
4976,-0.0323010981082916,4511.0,1
317,0.2779332995414734,4659.0,1
898,0.2625868916511535,581.0,1
1080,0.4006737470626831,182.0,0
814,0.3891056776046753,266.0,0
4999,-0.0276354327797889,4185.0,1
60,0.2786929905414581,4939.0,1
171,0.3157419264316559,111.0,0
334,0.1750477403402328,163.0,1
1273,0.3339284658432007,939.0,0
33,0.4886002540588379,1240.0,0
80,0.3216753005981445,47.0,0
5,-0.0255512781441211,75.0,1
35,0.2413911074399948,30.0,0
99,0.1177639067173004,64.0,1
295,0.2970317006111145,196.0,1
259,0.2371687293052673,36.0,1
322,0.2966704070568084,63.0,1
85,0.2647525072097778,237.0,1
682,0.1836947947740554,597.0,1
941,0.3431319296360016,259.0,0
41,0.3348971903324127,900.0,0
628,0.3654698729515075,587.0,0
57,0.28096804022789,571.0,1
1901,0.5360738635063171,1844.0,0
298,0.3649717569351196,1603.0,0
1479,0.3629519641399383,1181.0,0
234,0.2176330834627151,1245.0,1
103,0.2587800025939941,131.0,1
2551,0.3023776113986969,2448.0,0
266,0.2337741553783416,2285.0,1
620,0.2853957116603851,354.0,1
244,0.1520725190639495,376.0,1
166,0.313790500164032,78.0,0
823,0.1312990337610244,657.0,1
350,0.1871648728847503,473.0,1
588,0.1995361447334289,238.0,1
751,0.2714377045631408,163.0,1
847,0.2207452654838562,96.0,1
112,0.2997258901596069,735.0,1
228,0.2953841686248779,116.0,1
289,0.1302219480276107,61.0,1
597,0.2316926419734954,308.0,1
357,0.2975752353668213,240.0,1
146,0.4947121143341064,211.0,0
158,0.2706479132175445,12.0,0
13,0.2947227656841278,145.0,1
215,0.3120208084583282,202.0,0
3,0.2416900992393493,212.0,1
313,0.2307657599449157,310.0,1
22,0.3370330035686493,291.0,0
328,0.2575842142105102,306.0,1
184,0.2635738253593445,144.0,1
9,0.1204250529408454,175.0,1
778,0.1691524684429168,769.0,1
88,0.2705697119235992,690.0,1
216,0.1206427812576294,128.0,1
187,0.4622508287429809,29.0,0
322,0.2648140490055084,135.0,1
350,0.3475790023803711,28.0,0
83,0.4310452342033386,267.0,0
179,0.2676495909690857,96.0,1
79,0.2495945245027542,100.0,1
20,0.3157486319541931,59.0,0
5492,-0.0321763381361961,5472.0,1
231,0.3685827255249023,5261.0,0
453,0.2023636400699615,222.0,1
842,0.5042380094528198,389.0,0
156,0.3207330107688904,686.0,0
879,0.2514365017414093,723.0,1
130,0.2265843749046325,749.0,1
54,0.2795238494873047,76.0,1
554,0.1989399343729019,500.0,1
41,0.3148466348648071,513.0,0
545,0.2265932410955429,504.0,1
297,0.2295703440904617,248.0,1
292,0.2482583224773407,5.0,0
170,0.2807523906230926,122.0,1
27,0.4449197947978973,143.0,0
291,0.260290116071701,264.0,1
316,0.2780259549617767,25.0,0
599,0.1461598724126815,283.0,1
254,0.3532520234584808,345.0,0
342,0.2769257426261902,88.0,1
142,0.3711638748645782,200.0,0
180,0.1290947347879409,38.0,1
181,0.259469211101532,1.0,0
280,0.3812976479530334,99.0,0
292,0.4901410639286041,12.0,0
760,0.3553498089313507,468.0,0
33,0.3137885928153991,727.0,0
170,0.2539219260215759,137.0,1
402,0.1509647518396377,232.0,1
1095,0.3687645494937897,693.0,0
297,0.1434896290302276,798.0,1
267,0.3278593122959137,30.0,0
931,0.2287982702255249,664.0,1
141,0.2561275660991668,790.0,1
105,0.2213739156723022,36.0,1
210,0.0766898319125175,105.0,1
375,0.2732980847358703,165.0,1
306,0.3121188879013061,69.0,0
641,0.354947566986084,335.0,0
145,0.1790298521518707,496.0,1
345,0.1561585813760757,200.0,1
77,0.4777069985866546,268.0,0
360,0.355974793434143,283.0,0
194,0.3152104020118713,166.0,0
202,0.2615299820899963,8.0,0
370,0.1920879781246185,168.0,1
68,0.4106543660163879,302.0,0
381,0.2301447987556457,313.0,1
43,0.1545500457286834,338.0,1
133,0.1916317790746688,90.0,1
197,0.1823915988206863,64.0,1
186,0.0862763747572898,11.0,0
237,0.1656475812196731,51.0,1
390,0.1807143986225128,153.0,1
905,0.363460898399353,515.0,0
330,0.2612643539905548,575.0,1
311,0.090568907558918,19.0,0
864,0.2135755866765976,553.0,1
361,0.2119041234254837,503.0,1
185,0.260596215724945,176.0,1
177,0.2008475512266159,8.0,0
207,0.1038843691349029,30.0,0
170,0.0798840299248695,37.0,1
243,0.2709294557571411,73.0,1
159,0.1144234016537666,84.0,1
383,0.2905907928943634,224.0,1
625,0.2775393724441528,242.0,1
412,0.2329789996147155,213.0,1
177,0.1700852364301681,235.0,1
61,0.3250861167907715,116.0,0
768,0.2561194002628326,707.0,1
7,0.1347419768571853,761.0,1
535,0.1853393018245697,528.0,1
116,0.2969453632831573,419.0,1
91,0.3499395847320556,25.0,0
547,0.1380155980587005,456.0,1
317,0.2099616825580597,230.0,1
452,0.2357416152954101,135.0,1
902,0.3383076786994934,450.0,0
97,0.3063340485095978,805.0,0
134,0.3114814758300781,37.0,0
710,0.2156318128108978,576.0,1
272,0.2080954164266586,438.0,1
50,0.3909095823764801,222.0,0
532,0.4308591187000274,482.0,0
659,0.1450381726026535,127.0,1
117,0.1779919564723968,542.0,1
198,0.306640625,81.0,0
71,0.475120484828949,127.0,0
282,0.1594396233558654,211.0,1
455,0.2509459555149078,173.0,1
107,0.2961749136447906,348.0,1
440,0.1810158491134643,333.0,1
151,0.2511897385120392,289.0,1
386,0.2522428631782532,235.0,1
67,0.3256170153617859,319.0,0
318,0.2233050912618637,251.0,1
3577,0.2182807326316833,3259.0,1
197,0.1798152029514312,3380.0,1
233,0.260349690914154,36.0,1
1036,0.4453451633453369,803.0,0
131,0.2865497171878814,905.0,1
200,0.0994613990187645,69.0,1
514,0.1584580689668655,314.0,1
690,0.3851674497127533,176.0,0
138,0.1796518564224243,552.0,1
588,0.1776135116815567,450.0,1
214,0.4115100800991058,374.0,0
211,0.2370205968618393,3.0,0
364,-0.033828642219305,153.0,1
93,0.2662765383720398,271.0,1
636,0.2377555072307586,543.0,1
217,0.2418438047170639,419.0,1
262,0.2474271059036255,45.0,1
28,0.2832635939121246,234.0,1
517,0.2760097086429596,489.0,1
193,0.2648048400878906,324.0,1
269,0.2484471350908279,76.0,1
195,0.2870627343654632,74.0,1
101,0.2371714115142822,94.0,1
599,0.1674171090126037,498.0,1
220,0.2268398404121399,379.0,1
334,0.1511813849210739,114.0,1
434,0.2541332542896271,100.0,1
133,0.1582269370555877,301.0,1
350,0.1585038751363754,217.0,1
220,0.2277736961841583,130.0,1
523,0.1963073909282684,303.0,1
320,0.0960912480950355,203.0,1
111,0.3145962059497833,209.0,0
330,0.3056312501430511,219.0,0
579,0.2350383698940277,249.0,1
639,0.132271721959114,60.0,1
602,0.2089728415012359,37.0,1
27,0.3348680734634399,575.0,0
191,0.1246082708239555,164.0,1
124,0.2702945172786712,67.0,1
225,0.2916894257068634,101.0,1
285,0.3264063596725464,60.0,0
626,0.1749665737152099,341.0,1
44,0.3597484827041626,582.0,0
333,0.29771289229393,289.0,1
74,0.2051039636135101,259.0,1
279,0.3520438373088836,205.0,0
364,0.3224897086620331,85.0,0
1142,0.5545109510421753,778.0,0
827,0.4905092418193817,315.0,0
561,0.3247762024402618,266.0,0
328,0.3159980475902557,233.0,0
119,0.2106178700923919,209.0,1
385,0.3030899465084076,266.0,0
230,0.2595776617527008,155.0,1
206,0.1593577563762664,24.0,0
66,0.2316444516181945,140.0,1
453,0.2430787980556488,387.0,1
171,0.3379446566104889,282.0,0
36,0.2030780762434005,135.0,1
500,0.3939615786075592,464.0,0
115,0.1060679480433464,385.0,1
59,0.3532475531101227,56.0,0
319,0.3284488320350647,260.0,0
164,0.3203201293945312,155.0,0
513,0.3148475885391235,349.0,0
149,0.092148907482624,364.0,1
649,0.2765493988990783,500.0,1
368,0.2996100187301636,281.0,1
242,0.2520827353000641,126.0,1
41,0.1742059141397476,201.0,1
477,0.1664837002754211,436.0,1
190,0.2555268704891205,287.0,1
442,0.3337014615535736,252.0,0
355,0.2607865631580353,87.0,1
133,0.2903701066970825,222.0,1
754,0.2722862362861633,621.0,1
234,0.2949160039424896,520.0,1
198,0.3547035157680511,36.0,0
278,0.2331300377845764,80.0,1
693,0.2984510660171509,415.0,1
631,0.2209383696317672,62.0,1
425,0.2553301751613617,206.0,1
222,0.232313722372055,203.0,1
71,0.3942801356315613,151.0,0
56,0.2945816218852997,15.0,0
6,0.3232345879077911,50.0,0
105,0.2948602437973022,99.0,1
283,0.2363496422767639,178.0,1
517,0.1481184959411621,234.0,1
121,0.2846160233020782,396.0,1
268,0.1623268276453018,147.0,1
432,0.2604990005493164,164.0,1
705,0.2617284059524536,273.0,1
208,0.1933023184537887,497.0,1
34,0.3624054193496704,174.0,0
200,0.4864551126956939,166.0,0
67,0.2149546295404434,133.0,1
48,0.2577426433563232,19.0,0
51,0.3007281422615051,3.0,0
543,0.2491130381822586,492.0,1
324,0.2507939636707306,219.0,1
34,0.2744175493717193,290.0,1
679,0.280140608549118,645.0,1
592,0.2937827408313751,87.0,1
446,0.1564663648605346,146.0,1
411,0.2244162261486053,35.0,1
68,0.2410219013690948,343.0,1
212,0.3057193458080292,144.0,0
170,0.2693219780921936,42.0,1
341,0.2672672569751739,171.0,1
95,0.2667152881622314,246.0,1
619,0.1539289355278015,524.0,1
333,0.3678561449050903,286.0,0
705,0.1996997445821762,372.0,1
42,0.3137910664081573,663.0,0
640,0.5192989110946655,598.0,0
241,0.2339981645345688,399.0,1
56,0.2274834364652633,185.0,1
282,0.2833104133605957,226.0,1
264,0.2969562113285064,18.0,0
61,0.0968230217695236,203.0,1
3028,0.2883308529853821,2967.0,1
346,0.2573946118354797,2682.0,1
669,0.2695620357990265,323.0,1
62,0.2819105684757232,607.0,1
152,0.1575844287872314,90.0,1
108,0.3264758586883545,44.0,0
650,0.3459132313728332,542.0,0
395,0.0812144130468368,255.0,1
772,0.2550213038921356,377.0,1
510,0.2419354766607284,262.0,1
316,0.1079450622200965,194.0,1
413,0.1886163651943206,97.0,1
337,0.3264094889163971,76.0,0
133,0.3283514678478241,204.0,0
259,0.2232996523380279,126.0,1
432,0.2075398415327072,173.0,1
235,0.3084595799446106,197.0,0
217,0.2068797647953033,18.0,0
114,0.4249646067619324,103.0,0
487,0.2757374048233032,373.0,1
481,0.1557922512292862,6.0,0
401,0.408819317817688,80.0,0
623,0.2298804819583892,222.0,1
646,0.1578643769025802,23.0,0
208,0.1871753484010696,438.0,1
385,0.3008773326873779,177.0,0
204,0.2775214314460754,181.0,1
618,0.2013279348611831,414.0,1
159,0.2589833438396454,459.0,1
1770,0.2249476164579391,1611.0,1
457,0.2168020457029342,1313.0,1
534,0.2540384531021118,77.0,1
159,0.2226917445659637,375.0,1
92,0.2934906780719757,67.0,1
300,0.2242626547813415,208.0,1
426,0.1586872488260269,126.0,1
225,0.2107493877410888,201.0,1
352,0.55078125,127.0,0
138,0.1827907413244247,214.0,1
936,0.3430254459381103,798.0,0
218,0.2147210091352462,718.0,1
652,0.1096532344818115,434.0,1
219,0.1719585061073303,433.0,1
148,0.4266991317272186,71.0,0
222,0.2764936685562134,74.0,1
181,0.090744063258171,41.0,1
329,0.172613650560379,148.0,1
550,0.1808535903692245,221.0,1
385,0.2291743755340576,165.0,1
367,0.3051808476448059,18.0,0
696,0.2303966134786605,329.0,1
287,0.2271066755056381,409.0,1
293,0.2177798599004745,6.0,0
23,0.2994470298290252,270.0,1
247,0.227466195821762,224.0,1
156,0.263645589351654,91.0,1
628,0.1960617303848266,472.0,1
18,0.3004909455776214,610.0,0
583,0.1764089167118072,565.0,1
84,0.2471755146980285,499.0,1
249,0.1868783086538314,165.0,1
389,0.1942215114831924,140.0,1
364,0.4366311430931091,25.0,0
270,0.1536167412996292,94.0,1
328,0.2617521286010742,58.0,1
644,0.2111679166555404,316.0,1
110,0.2276230156421661,534.0,1
2,-0.0706711411476135,108.0,1
115,0.3821015059947967,113.0,0
69,0.3960652947425842,46.0,0
519,0.2909621894359588,450.0,1
196,0.3119871914386749,323.0,0
584,0.2451872080564499,388.0,1
650,0.3755620718002319,66.0,0
35,0.2548945248126983,615.0,1
493,0.2358030676841735,458.0,1
210,0.2182728499174118,283.0,1
647,0.1874267011880874,437.0,1
6,0.1348726004362106,641.0,1
293,0.2843326926231384,287.0,1
593,0.3541883826255798,300.0,0
257,0.1996753215789795,336.0,1
232,0.3394118845462799,25.0,0
339,0.1459260284900665,107.0,1
119,0.1567980200052261,220.0,1
157,0.2675825953483581,38.0,1
298,0.1518874764442443,141.0,1
1140,0.3618218302726745,842.0,0
684,0.220115065574646,456.0,1
203,0.4241563081741333,481.0,0
221,0.3220735490322113,18.0,0
92,0.2592190206050873,129.0,1
544,0.209893986582756,452.0,1
685,0.4047143757343292,141.0,0
122,0.298324316740036,563.0,1
359,0.2759830057621002,237.0,1
349,0.2551953494548797,10.0,0
195,0.2605042159557342,154.0,1
547,0.4609695971012115,352.0,0
479,0.1919844895601272,68.0,1
201,0.1778234094381332,278.0,1
417,0.139190524816513,216.0,1
196,0.228415161371231,221.0,1
28,0.2727272808551788,168.0,1
42,0.2463458180427551,14.0,0
120,0.1520270258188247,78.0,1
250,0.256794273853302,130.0,1
47,0.313200831413269,203.0,0
423,0.2210696935653686,376.0,1
551,0.3942023813724518,128.0,0
48,0.1788683980703354,503.0,1
49,0.2712461352348327,1.0,0
780,0.2520182728767395,731.0,1
668,0.2374775111675262,112.0,1
122,0.0848643481731414,546.0,1
231,0.1712295264005661,109.0,1
257,0.1903509497642517,26.0,0
413,0.1540521681308746,156.0,1
240,0.3112368583679199,173.0,0
344,0.2086216807365417,104.0,1
5591,-0.0312689468264579,5247.0,1
1193,0.3829983472824096,4398.0,0
235,0.1610738188028335,958.0,1
16,0.2713373005390167,219.0,1
397,0.1903910040855407,381.0,1
371,0.1158370599150657,26.0,0
508,0.337166965007782,137.0,0
470,0.2262554913759231,38.0,1
663,0.1383170187473297,193.0,1
56,0.2539970874786377,607.0,1
60,0.3033898174762726,4.0,0
116,0.223441332578659,56.0,1
337,0.268456369638443,221.0,1
454,0.23515285551548,117.0,1
440,0.2052384614944458,14.0,0
509,0.301127940416336,69.0,0
368,0.1955052614212036,141.0,1
20,0.2733865082263946,348.0,1
111,0.418072372674942,91.0,0
335,0.2140533477067947,224.0,1
633,0.3427646160125732,298.0,0
819,0.5442898869514465,186.0,0
572,0.3154278695583343,247.0,0
474,0.2220781594514846,98.0,1
502,0.2326088845729828,28.0,0
52,0.3204897344112396,450.0,0
695,0.3852270245552063,643.0,0
514,0.2150997370481491,181.0,1
359,0.2146370112895965,155.0,1
346,0.2328855693340301,13.0,0
110,0.3079880475997925,236.0,0
29,0.3272671997547149,81.0,0
310,0.1226158067584037,281.0,1
120,0.1326360702514648,190.0,1
206,0.166881263256073,86.0,1
236,0.1772127747535705,30.0,0
136,0.2192846089601516,100.0,1
937,0.4040825366973877,801.0,0
40,0.3158400356769562,897.0,0
451,0.2276985794305801,411.0,1
356,0.2120707929134369,95.0,1
380,0.2144542783498764,24.0,0
94,0.2295615524053573,286.0,1
383,0.2733993530273437,289.0,1
454,0.22739939391613,71.0,1
2429,0.351692646741867,1975.0,0
114,0.2092710733413696,2315.0,1
543,0.1956593990325927,429.0,1
367,0.2287073582410812,176.0,1
13,0.3206614255905151,354.0,0
549,0.2452840805053711,536.0,1
329,0.223327174782753,220.0,1
147,0.2691836059093475,182.0,1
416,0.3293567895889282,269.0,0
91,0.2660485208034515,325.0,1
402,0.2515097558498382,311.0,1
595,0.4861761033535003,193.0,0
46,0.3460350036621094,549.0,0
641,0.1633285731077194,595.0,1
281,0.3381689786911011,360.0,0
468,0.1620400249958038,187.0,1
661,0.2716127634048462,193.0,1
408,0.2096046656370163,253.0,1
77,0.2706862092018127,331.0,1
4,0.3173336386680603,73.0,0
943,0.3501883149147033,939.0,0
338,0.2908025979995727,605.0,1
210,0.3550334274768829,128.0,0
364,0.2594596147537231,154.0,1
644,0.1902058869600296,280.0,1
244,0.2989004850387573,400.0,1
5,0.0438261181116104,239.0,1
8,0.2822115123271942,3.0,0
136,0.2666914761066437,128.0,1
252,0.2576384842395782,116.0,1
90,0.522932231426239,162.0,0
423,0.2139967679977417,333.0,1
65,0.2682746648788452,358.0,1
255,0.0772412121295929,190.0,1
429,0.2052172720432281,174.0,1
289,0.2201257795095443,140.0,1
768,0.2247073799371719,479.0,1
414,0.2696895003318786,354.0,1
552,0.1764483898878097,138.0,1
197,0.2140833735466003,355.0,1
4322,0.0092466091737151,4125.0,1
437,0.2573940753936767,3885.0,1
267,0.3042376637458801,170.0,0
170,0.2361013889312744,97.0,1
199,0.2211194038391113,29.0,0
116,0.2479564100503921,83.0,1
24,0.3262588381767273,92.0,0
269,0.2581523060798645,245.0,1
389,0.169481873512268,120.0,1
261,0.2632252871990204,128.0,1
1193,0.4889211058616638,932.0,0
62,0.1809790730476379,1131.0,1
4,0.1240953132510185,58.0,1
621,0.232305034995079,617.0,1
220,0.2219679653644561,401.0,1
239,0.2410119771957397,19.0,0
306,0.0829675793647766,67.0,1
450,0.4140193462371826,144.0,0
33,0.3669757544994354,417.0,0
235,0.2990401983261108,202.0,1
119,0.2703680694103241,116.0,1
228,0.2810949385166168,109.0,1
4125,0.0106389792636036,3897.0,1
626,0.2327411770820617,3499.0,1
23,0.241748109459877,603.0,1
917,0.2861243486404419,894.0,1
437,0.176370307803154,480.0,1
86,0.4258862435817718,351.0,0
792,0.1842696666717529,706.0,1
450,0.2509444057941437,342.0,1
306,0.2292772978544235,144.0,1
23,0.2351298481225967,283.0,1
17,0.3267605602741241,6.0,0
213,0.3856474757194519,196.0,0
592,0.1720880419015884,379.0,1
197,0.0818242654204368,395.0,1
315,0.2957429587841034,118.0,1
437,0.2460698038339615,122.0,1
277,0.2012489289045334,160.0,1
213,0.2573578357696533,64.0,1
78,0.2353641241788864,135.0,1
57,0.2847250401973724,21.0,0
111,0.4131985008716583,54.0,0
793,0.1704304814338684,682.0,1
71,0.3445348441600799,722.0,0
352,0.4148207902908325,281.0,0
156,0.098733901977539,196.0,1
611,0.1961506307125091,455.0,1
225,0.3238729536533355,386.0,0
77,0.2076658755540847,148.0,1
62,0.3278510570526123,15.0,0
627,0.2123875319957733,565.0,1
257,0.2637459635734558,370.0,1
394,0.2407636046409607,137.0,1
116,0.257516860961914,278.0,1
102,0.1389168798923492,14.0,0
5137,-0.0295289289206266,5035.0,1
1215,0.4694356322288513,3922.0,0
4,0.0569003708660602,1211.0,1
279,0.2979736924171448,275.0,1
675,0.3000455498695373,396.0,0
436,0.2116535902023315,239.0,1
340,0.1842650175094604,96.0,1
159,0.2756772041320801,181.0,1
732,0.2902016937732696,573.0,1
590,0.0234042555093765,142.0,1
321,0.1503870487213134,269.0,1
39,0.3215040266513824,282.0,0
3069,0.3222181499004364,3030.0,0
539,0.2033671438694,2530.0,1
124,0.570970356464386,415.0,0
74,0.2417897284030914,50.0,1
581,0.2247125655412674,507.0,1
74,0.2529824078083038,507.0,1
441,0.157341182231903,367.0,1
39,0.3927023112773895,402.0,0
310,0.2442562133073806,271.0,1
479,0.1870057731866836,169.0,1
272,0.1792239844799041,207.0,1
177,0.2832531929016113,95.0,1
342,0.2147523313760757,165.0,1
305,0.1815367192029953,37.0,1
6,0.3012415468692779,299.0,0
40,0.2222222238779068,34.0,1
397,0.2484725713729858,357.0,1
127,0.336815744638443,270.0,0
390,0.397383838891983,263.0,0
416,0.3854166567325592,26.0,0
849,0.3488765060901642,433.0,0
69,0.1481704115867614,780.0,1
740,0.3794821202754974,671.0,0
205,0.154084637761116,535.0,1
159,0.3360655605792999,46.0,0
160,0.177970215678215,1.0,0
122,0.2638318836688995,38.0,1
480,0.4288835823535919,358.0,0
57,0.2922755777835846,423.0,1
79,0.183991864323616,22.0,0
142,0.10684534907341,63.0,1
205,0.2879638373851776,63.0,1
206,0.1651156842708587,1.0,0
2184,0.4069638550281524,1978.0,0
315,0.2331406623125076,1869.0,1
418,0.1580770909786224,103.0,1
712,0.487815111875534,294.0,0
602,0.1551788002252578,110.0,1
215,0.0887876152992248,387.0,1
113,0.0630419850349426,102.0,1
939,0.4365719258785248,826.0,0
575,0.2541521787643432,364.0,1
143,0.2065889090299606,432.0,1
111,0.2853986024856567,32.0,1
101,0.0757084637880325,10.0,0
542,0.2580490112304687,441.0,1
476,0.2343684136867523,66.0,1
46,0.2465568631887436,430.0,1
64,0.2053966969251632,18.0,0
157,0.3926883637905121,93.0,0
270,0.0987441539764404,113.0,1
12,0.3023336231708526,258.0,0
823,0.2079838961362838,811.0,1
331,0.4569460451602936,492.0,0
120,0.3376652896404266,211.0,0
222,0.1265601962804794,102.0,1
139,0.2519755065441131,83.0,1
19,0.5087196230888367,120.0,0
416,0.1759749948978424,397.0,1
